group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.5666666666666667,0.5,0.5100140686995148,60
S002,0.4666666666666667,0.3365079365079365,0.28545618789521227,30
S003,0.6,0.5285714285714286,0.5280748663101605,30
