group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.43333333333333335,0.44285714285714284,0.43246187363834426,30
4,0.45,0.44126984126984126,0.434086596515439,60
8,0.6333333333333333,0.5626984126984127,0.5538918597742127,30
