group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.45,0.4666666666666666,0.44922028273859577,60
S002,0.6333333333333333,0.5626984126984127,0.5538918597742127,30
S003,0.43333333333333335,0.398015873015873,0.3967932000386362,30
