group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.5111111111111111,0.5,0.3382352941176471,45.0
S002,0.4888888888888889,0.4782608695652174,0.3283582089552239,45.0
S006,0.4666666666666667,0.44047619047619047,0.35096153846153844,45.0
S009,0.4444444444444444,0.47619047619047616,0.3076923076923077,45.0
