group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.5333333333333333,0.532114624505929,0.53125,90.0
4,0.6,0.6,0.5238095238095238,30.0
8,0.4444444444444444,0.4486166007905138,0.4263131055583886,45.0
