group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.5166666666666667,0.4666666666666666,0.46972115793954866,60
S002,0.6,0.553968253968254,0.5702075702075702,30
S003,0.6333333333333333,0.5702380952380953,0.5685185185185185,30
