group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4666666666666667,0.4261904761904762,0.42723942723942726,30
4,0.6,0.5412698412698412,0.543891293891294,60
8,0.6,0.553968253968254,0.5702075702075702,30
