group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.5666666666666667,0.5696640316205533,0.5600952500313323,90.0
4,0.7333333333333333,0.7333333333333334,0.7321428571428572,30.0
8,0.4888888888888889,0.4891304347826087,0.4888888888888889,45.0
