group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4666666666666667,0.49107142857142855,0.4,15.0
4,0.6666666666666666,0.6741071428571428,0.6651785714285714,30.0
8,0.6,0.6160714285714286,0.5833333333333333,15.0
