group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4666666666666667,0.45535714285714285,0.4444444444444444,15.0
4,0.4,0.39285714285714285,0.3891402714932127,15.0
8,0.7333333333333333,0.7410714285714286,0.7321428571428572,15.0
