group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.3333333333333333,0.35714285714285715,0.25,15.0
4,0.5,0.5089285714285714,0.4949494949494949,30.0
8,0.6666666666666666,0.6785714285714286,0.660633484162896,15.0
