group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.5111111111111111,0.5098814229249011,0.5089285714285714,90.0
4,0.6,0.6,0.569377990430622,30.0
8,0.5333333333333333,0.5385375494071146,0.509090909090909,45.0
