group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.26666666666666666,0.21666666666666667,0.2222222222222222,30
4,0.43333333333333335,0.36587301587301585,0.36414141414141415,60
8,0.5333333333333333,0.46468253968253964,0.4650641025641025,30
