group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.4,0.35555555555555557,0.35648934163365403,60
S002,0.5333333333333333,0.46468253968253964,0.4650641025641025,30
S003,0.3333333333333333,0.24761904761904763,0.2333333333333333,30
