group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4,0.42857142857142855,0.2857142857142857,15.0
4,0.5333333333333333,0.5401785714285714,0.53125,30.0
8,0.4666666666666667,0.4732142857142857,0.4642857142857143,15.0
