group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.43333333333333335,0.4333333333333333,0.3772893772893773,30.0
S002,0.4666666666666667,0.4732142857142857,0.4642857142857143,15.0
S003,0.6,0.625,0.55,15.0
