group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4666666666666667,0.5,0.3181818181818182,15.0
4,0.5333333333333333,0.53125,0.53125,30.0
8,0.7333333333333333,0.7321428571428572,0.7321428571428572,15.0
