group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.3,0.3,0.28,30.0
S002,0.4666666666666667,0.4732142857142857,0.4642857142857143,15.0
S003,0.5333333333333333,0.5625,0.4444444444444444,15.0
