group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.4666666666666667,0.4666666666666667,0.3181818181818182,30.0
S002,1.0,1.0,1.0,15.0
S003,0.4666666666666667,0.4464285714285714,0.4,15.0
