group,accuracy,balanced_accuracy,macro_f1,row_count
12,0.4666666666666667,0.5,0.3181818181818182,15.0
4,0.4666666666666667,0.4419642857142857,0.3650793650793651,30.0
8,1.0,1.0,1.0,15.0
