group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.5666666666666667,0.5666666666666667,0.5661846496106786,30.0
S002,0.6,0.5982142857142857,0.5982142857142857,15.0
S003,0.6,0.6071428571428572,0.5982142857142857,15.0
