group,accuracy,balanced_accuracy,macro_f1,row_count
S001,0.5333333333333333,0.5286561264822134,0.509090909090909,45.0
S002,0.4888888888888889,0.48023715415019763,0.3915343915343915,45.0
S006,0.4222222222222222,0.41369047619047616,0.40789473684210525,45.0
S009,0.5111111111111111,0.5029761904761905,0.4989878542510121,45.0
